project,commit,coveredClass,outerClass,coveredClassPath,dstar,ochiai,tarantula,barinel,sm_dates,sm_randoms,sm_io,sm_collections,sm_threads,sm_networks,sm_lines,sm_doi,sm_cc,uniq_changes,developers,age,isSusFlaky
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$NonReversedNonLazyKeyValueScanner,org.apache.hadoop.hbase.regionserver$NonReversedNonLazyKeyValueScanner,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/NonReversedNonLazyKeyValueScanner.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,1,0,4,4,58663828.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$StoreScanner,org.apache.hadoop.hbase.regionserver$StoreScanner,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,958,2,71,160,28,931143.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$ScanType,org.apache.hadoop.hbase.regionserver$ScanType,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanType.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,1,0,4,4,67914179.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver.querymatcher$ScanQueryMatcher$MatchCode,org.apache.hadoop.hbase.regionserver.querymatcher$ScanQueryMatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/ScanQueryMatcher.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,326,0,16,3,2,5828543.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver.querymatcher$ScanQueryMatcher,org.apache.hadoop.hbase.regionserver.querymatcher$ScanQueryMatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/ScanQueryMatcher.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,326,0,16,3,2,5828543.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver.querymatcher$LegacyScanQueryMatcher,org.apache.hadoop.hbase.regionserver.querymatcher$LegacyScanQueryMatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/LegacyScanQueryMatcher.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,349,1,24,6,4,3805210.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver.querymatcher$ScanWildcardColumnTracker,org.apache.hadoop.hbase.regionserver.querymatcher$ScanWildcardColumnTracker,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/ScanWildcardColumnTracker.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,171,0,11,2,2,13016941.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver.querymatcher$ScanDeleteTracker,org.apache.hadoop.hbase.regionserver.querymatcher$ScanDeleteTracker,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/ScanDeleteTracker.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,113,0,12,1,1,18866869.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$71,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$KeyValueHeap,org.apache.hadoop.hbase.regionserver$KeyValueHeap,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueHeap.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,404,2,33,48,15,8076456.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$KeyValueHeap$KVScannerComparator,org.apache.hadoop.hbase.regionserver$KeyValueHeap,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueHeap.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,404,2,33,48,15,8076456.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$11,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$StoreFileWriter$Builder,org.apache.hadoop.hbase.regionserver$StoreFileWriter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileWriter.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,447,0,22,11,7,289580.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFile$WriterFactory,org.apache.hadoop.hbase.io.hfile$HFile,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFile.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,810,0,19,162,30,8206422.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileWriterImpl,org.apache.hadoop.hbase.io.hfile$HFileWriterImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileWriterImpl.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,764,0,61,13,9,8615952.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFile$FileInfo,org.apache.hadoop.hbase.io.hfile$HFile,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFile.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,810,0,19,162,30,8206422.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$NoOpDataBlockEncoder,org.apache.hadoop.hbase.io.hfile$NoOpDataBlockEncoder,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/NoOpDataBlockEncoder.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,80,0,1,19,9,15447212.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlock$Writer,org.apache.hadoop.hbase.io.hfile$HFileBlock,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1952,0,76,82,23,8149257.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlock$Writer$State,org.apache.hadoop.hbase.io.hfile$HFileBlock,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1952,0,76,82,23,8149257.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlock,org.apache.hadoop.hbase.io.hfile$HFileBlock,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1952,0,76,82,23,8149257.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlock$1,org.apache.hadoop.hbase.io.hfile$HFileBlock,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1952,0,76,82,23,8149257.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlockIndex$BlockIndexWriter,org.apache.hadoop.hbase.io.hfile$HFileBlockIndex,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlockIndex.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1618,0,77,60,18,8790579.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlockIndex$BlockIndexChunk,org.apache.hadoop.hbase.io.hfile$HFileBlockIndex,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlockIndex.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1618,0,77,60,18,8790579.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterBase,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterBase,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CompoundBloomFilterBase.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,43,0,0,1,1,54929112.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterWriter,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterWriter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CompoundBloomFilterWriter.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,253,1,11,18,3,13016941.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.util$BloomContext,org.apache.hadoop.hbase.util$BloomContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomContext.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,0,3,3,1,13016941.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.util$RowBloomContext,org.apache.hadoop.hbase.util$RowBloomContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RowBloomContext.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,1,2,3,1,13016941.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$ScannerContext,org.apache.hadoop.hbase.regionserver$ScannerContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScannerContext.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,631,0,3,14,8,944731.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$ScannerContext$NextState,org.apache.hadoop.hbase.regionserver$ScannerContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScannerContext.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,631,0,3,14,8,944731.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$ScannerContext$Builder,org.apache.hadoop.hbase.regionserver$ScannerContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScannerContext.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,631,0,3,14,8,944731.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$ScannerContext$LimitFields,org.apache.hadoop.hbase.regionserver$ScannerContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScannerContext.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,631,0,3,14,8,944731.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$ScannerContext$LimitScope,org.apache.hadoop.hbase.regionserver$ScannerContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScannerContext.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,631,0,3,14,8,944731.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$FixedFileTrailer,org.apache.hadoop.hbase.io.hfile$FixedFileTrailer,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/FixedFileTrailer.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,593,0,29,27,12,13204841.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$StoreFileInfo,org.apache.hadoop.hbase.regionserver$StoreFileInfo,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileInfo.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,520,0,39,26,16,28267693.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io$FileLink,org.apache.hadoop.hbase.io$FileLink,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/FileLink.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,405,0,22,15,10,58663828.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io$HFileLink,org.apache.hadoop.hbase.io$HFileLink,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/HFileLink.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,469,1,9,23,11,35609756.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io$FSDataInputStreamWrapper,org.apache.hadoop.hbase.io$FSDataInputStreamWrapper,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/FSDataInputStreamWrapper.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,188,0,9,2,2,51690500.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.fs$HFileSystem,org.apache.hadoop.hbase.fs$HFileSystem,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/fs/HFileSystem.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,430,1,28,30,13,2726631.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase$HDFSBlocksDistribution$HostAndWeight,org.apache.hadoop.hbase$HDFSBlocksDistribution,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/HDFSBlocksDistribution.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,211,0,10,9,5,8149257.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$66,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileReaderImpl,org.apache.hadoop.hbase.io.hfile$HFileReaderImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileReaderImpl.java,0.0,0.0,0.0,0.0,0,0,1,0,2,0,1789,0,124,52,17,1426652.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.util$IdLock,org.apache.hadoop.hbase.util$IdLock,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/util/IdLock.java,0.0,0.0,0.0,0.0,0,0,0,0,1,0,95,0,7,8,4,3805210.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlock$FSReaderImpl,org.apache.hadoop.hbase.io.hfile$HFileBlock,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1952,0,76,82,23,8149257.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlock$PrefetchedHeader,org.apache.hadoop.hbase.io.hfile$HFileBlock,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1952,0,76,82,23,8149257.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlockIndex$BlockIndexReader,org.apache.hadoop.hbase.io.hfile$HFileBlockIndex,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlockIndex.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1618,0,77,60,18,8790579.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlockIndex$CellBasedKeyBlockIndexReader,org.apache.hadoop.hbase.io.hfile$HFileBlockIndex,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlockIndex.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1618,0,77,60,18,8790579.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileBlock$FSReaderImpl$1,org.apache.hadoop.hbase.io.hfile$HFileBlock,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1952,0,76,82,23,8149257.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$Cacheable$MemoryType,org.apache.hadoop.hbase.io.hfile$Cacheable,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/Cacheable.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,13,5,51267161.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$67,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$15,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$HRegion$FlushResultImpl,org.apache.hadoop.hbase.regionserver$HRegion,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,0.0,0.0,0.0,0.0,0,0,5,6,8,0,8015,0,657,971,64,405403.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$Region$FlushResult$Result,org.apache.hadoop.hbase.regionserver$Region,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Region.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,13,8100959.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$14,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$24,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$HRegion$RegionScannerImpl,org.apache.hadoop.hbase.regionserver$HRegion,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,0.0,0.0,0.0,0.0,0,0,5,6,8,0,8015,0,657,971,64,405403.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$49,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver.querymatcher$UserScanQueryMatcher,org.apache.hadoop.hbase.regionserver.querymatcher$UserScanQueryMatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/UserScanQueryMatcher.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,179,1,15,6,4,3805210.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver.querymatcher$NormalUserScanQueryMatcher,org.apache.hadoop.hbase.regionserver.querymatcher$NormalUserScanQueryMatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/NormalUserScanQueryMatcher.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,101,2,8,5,3,5828543.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$MemStoreScanner,org.apache.hadoop.hbase.regionserver$MemStoreScanner,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreScanner.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,293,1,27,6,4,13265569.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$StoreFileScanner,org.apache.hadoop.hbase.regionserver$StoreFileScanner,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileScanner.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,490,0,39,95,22,14317957.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileReaderImpl$HFileScannerImpl,org.apache.hadoop.hbase.io.hfile$HFileReaderImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileReaderImpl.java,0.0,0.0,0.0,0.0,0,0,1,0,2,0,1789,0,124,52,17,1426652.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$25,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$4,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$HRegion$2,org.apache.hadoop.hbase.regionserver$HRegion,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,0.0,0.0,0.0,0.0,0,0,5,6,8,0,8015,0,657,971,64,405403.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$HStore$2,org.apache.hadoop.hbase.regionserver$HStore,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java,0.0,0.0,0.0,0.0,0,0,2,4,1,0,2427,0,158,205,42,405403.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$5,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,71,0,7,0,1668,1,27,103,31,1567852.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver.querymatcher$CompactionScanQueryMatcher,org.apache.hadoop.hbase.regionserver.querymatcher$CompactionScanQueryMatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/CompactionScanQueryMatcher.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,84,1,3,2,1,5828543.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.regionserver.querymatcher$MinorCompactionScanQueryMatcher,org.apache.hadoop.hbase.regionserver.querymatcher$MinorCompactionScanQueryMatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/MinorCompactionScanQueryMatcher.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,2,4,4,3,10235118.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$NoOpDataBlockEncoder$NoneEncodingState,org.apache.hadoop.hbase.io.hfile$NoOpDataBlockEncoder,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/NoOpDataBlockEncoder.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,80,0,1,19,9,15447212.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$HFileWriterImpl$1,org.apache.hadoop.hbase.io.hfile$HFileWriterImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileWriterImpl.java,0.0,0.0,0.0,0.0,0,0,1,0,0,0,764,0,61,13,9,8615952.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterWriter$ReadyChunk,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterWriter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CompoundBloomFilterWriter.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,253,1,11,18,3,13016941.0,0.0
hbase,de25fcbd93c59ebb4a4dfd4058f089cdc781f3ac,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterWriter$MetaWriter,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterWriter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CompoundBloomFilterWriter.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,253,1,11,18,3,13016941.0,0.0
